# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.45833333
Weighted average F-Measure	0.48727273
Weighted average true positive rate	0.5
Weighted average false positive rate	0.66666667
Weighted average sensitivity (recall)	0.5
Total number correct	8
Total number incorrect	10
Accuracy	0.44444444
Error rate	0.55555556
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.22222222
Kappa statistic	-0.17391304
Mean absolute error	0.46466183
Mean prior absolute error	0.45
Root mean squared error	0.56087514
Root mean prior squared error	0.47169906
Relative absolute error (%)	103.25818487
Root relative squared error (%)	118.90529211
Kononenko & Bratko information score (bits)	-1.83825381
Kononenko & Bratko information score (bits / instance)	-0.10212521
Kononenko & Bratko relative information score (%)	-196.80084312
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	22.85507815
Class complexity - scheme (bits / instance)	1.26972656
Complexity improvement (bits)	-6.30977859
Complexity improvement (bits / instance)	-0.35054326
