# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	11.0
Number instances predicted as [BRCACancer] correctly	9.0
Number instances predicted as [BRCACancer] incorrectly	2.0
Number instances predicted as [Control]	113.0
Number instances predicted as [Control] correctly	83.0
Number instances predicted as [Control] incorrectly	30.0
Proportion instances predicted as [BRCACancer]	0.08870968
Proportion instances predicted as [BRCACancer] correctly	0.81818182
Proportion instances predicted as [BRCACancer] incorrectly	0.18181818
Proportion instances predicted as [Control]	0.91129032
Proportion instances predicted as [Control] correctly	0.73451327
Proportion instances predicted as [Control] incorrectly	0.26548673
Number [BRCACancer] instances predicted correctly	9.0
Number [BRCACancer] instances predicted incorrectly	30.0
Number [Control] instances predicted correctly	83.0
Number [Control] instances predicted incorrectly	2.0
Proportion [BRCACancer] instances predicted correctly	0.23076923
Proportion [BRCACancer] instances predicted incorrectly	0.76923077
Proportion [Control] instances predicted correctly	0.97647059
Proportion [Control] instances predicted incorrectly	0.02352941
