# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	13.0
Number instances predicted as [BRCACancer] correctly	9.0
Number instances predicted as [BRCACancer] incorrectly	4.0
Number instances predicted as [Control]	111.0
Number instances predicted as [Control] correctly	81.0
Number instances predicted as [Control] incorrectly	30.0
Proportion instances predicted as [BRCACancer]	0.10483871
Proportion instances predicted as [BRCACancer] correctly	0.69230769
Proportion instances predicted as [BRCACancer] incorrectly	0.30769231
Proportion instances predicted as [Control]	0.89516129
Proportion instances predicted as [Control] correctly	0.72972973
Proportion instances predicted as [Control] incorrectly	0.27027027
Number [BRCACancer] instances predicted correctly	9.0
Number [BRCACancer] instances predicted incorrectly	30.0
Number [Control] instances predicted correctly	81.0
Number [Control] instances predicted incorrectly	4.0
Proportion [BRCACancer] instances predicted correctly	0.23076923
Proportion [BRCACancer] instances predicted incorrectly	0.76923077
Proportion [Control] instances predicted correctly	0.95294118
Proportion [Control] instances predicted incorrectly	0.04705882
