# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.46328671
Weighted average F-Measure	0.46987952
Weighted average true positive rate	0.46987952
Weighted average false positive rate	0.53398208
Weighted average sensitivity (recall)	0.46987952
Total number correct	40
Total number incorrect	43
Accuracy	0.48192771
Error rate	0.51807229
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	-0.04819277
Kappa statistic	-0.06410256
Mean absolute error	0.50764158
Mean prior absolute error	0.49822821
Root mean squared error	0.51145119
Root mean prior squared error	0.49909244
Relative absolute error (%)	101.88936987
Root relative squared error (%)	102.47624561
Kononenko & Bratko information score (bits)	-2.04365421
Kononenko & Bratko information score (bits / instance)	-0.02462234
Kononenko & Bratko relative information score (%)	-204.87709246
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	85.85459334
Class complexity - scheme (bits / instance)	1.03439269
Complexity improvement (bits)	-3.07187758
Complexity improvement (bits / instance)	-0.03701057
