# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.55656109
Weighted average F-Measure	0.55139133
Weighted average true positive rate	0.62903226
Weighted average false positive rate	0.68363256
Weighted average sensitivity (recall)	0.62903226
Total number correct	78
Total number incorrect	46
Accuracy	0.62903226
Error rate	0.37096774
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	-0.05645161
Kappa statistic	-0.06776488
Mean absolute error	0.42262715
Mean prior absolute error	0.43228367
Root mean squared error	0.46889667
Root mean prior squared error	0.46433221
Relative absolute error (%)	97.76616329
Root relative squared error (%)	100.98301634
Kononenko & Bratko information score (bits)	-0.44043791
Kononenko & Bratko information score (bits / instance)	-0.00355192
Kononenko & Bratko relative information score (%)	-48.85079603
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	112.66378868
Class complexity - scheme (bits / instance)	0.90857894
Complexity improvement (bits)	-1.26877802
Complexity improvement (bits / instance)	-0.01023208
