# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.54179894
Weighted average F-Measure	0.68891403
Weighted average true positive rate	0.74358974
Weighted average false positive rate	0.82295482
Weighted average sensitivity (recall)	0.74358974
Total number correct	63
Total number incorrect	15
Accuracy	0.80769231
Error rate	0.19230769
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	0.0
Kappa statistic	-0.10638298
Mean absolute error	0.48280448
Mean prior absolute error	0.31538462
Root mean squared error	0.48343863
Root mean prior squared error	0.39418855
Relative absolute error (%)	153.08434794
Root relative squared error (%)	122.64146773
Kononenko & Bratko information score (bits)	-59.4325343
Kononenko & Bratko information score (bits / instance)	-0.76195557
Kononenko & Bratko relative information score (%)	-8232.47283524
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	74.32731029
Class complexity - scheme (bits / instance)	0.95291423
Complexity improvement (bits)	-19.21691889
Complexity improvement (bits / instance)	-0.24637075
