# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.52
Weighted average F-Measure	0.63620072
Weighted average true positive rate	0.65
Weighted average false positive rate	0.65
Weighted average sensitivity (recall)	0.65
Total number correct	13
Total number incorrect	7
Accuracy	0.65
Error rate	0.35
Error rate expected by chance	0.25
Improvement over error rate expected by chance	-0.1
Kappa statistic	0.0
Mean absolute error	0.39351841
Mean prior absolute error	0.38636364
Root mean squared error	0.52452128
Root mean prior squared error	0.43360873
Relative absolute error (%)	101.85182341
Root relative squared error (%)	120.96649603
Kononenko & Bratko information score (bits)	-1.8575222
Kononenko & Bratko information score (bits / instance)	-0.09287611
Kononenko & Bratko relative information score (%)	-219.73385514
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	23.93060187
Class complexity - scheme (bits / instance)	1.19653009
Complexity improvement (bits)	-7.666782
Complexity improvement (bits / instance)	-0.3833391
