# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	33.0
Number instances predicted as [BRCACancer] correctly	10.0
Number instances predicted as [BRCACancer] incorrectly	23.0
Number instances predicted as [Control]	44.0
Number instances predicted as [Control] correctly	41.0
Number instances predicted as [Control] incorrectly	3.0
Proportion instances predicted as [BRCACancer]	0.42857143
Proportion instances predicted as [BRCACancer] correctly	0.3030303
Proportion instances predicted as [BRCACancer] incorrectly	0.6969697
Proportion instances predicted as [Control]	0.57142857
Proportion instances predicted as [Control] correctly	0.93181818
Proportion instances predicted as [Control] incorrectly	0.06818182
Number [BRCACancer] instances predicted correctly	10.0
Number [BRCACancer] instances predicted incorrectly	3.0
Number [Control] instances predicted correctly	41.0
Number [Control] instances predicted incorrectly	23.0
Proportion [BRCACancer] instances predicted correctly	0.76923077
Proportion [BRCACancer] instances predicted incorrectly	0.23076923
Proportion [Control] instances predicted correctly	0.640625
Proportion [Control] instances predicted incorrectly	0.359375
