# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.55555556
Weighted average F-Measure	0.44444444
Weighted average true positive rate	0.5
Weighted average false positive rate	0.75
Weighted average sensitivity (recall)	0.5
Total number correct	9
Total number incorrect	9
Accuracy	0.5
Error rate	0.5
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.16666667
Kappa statistic	-0.28571429
Mean absolute error	0.41634354
Mean prior absolute error	0.45
Root mean squared error	0.48511561
Root mean prior squared error	0.47169906
Relative absolute error (%)	92.52078594
Root relative squared error (%)	102.84430444
Kononenko & Bratko information score (bits)	0.31412226
Kononenko & Bratko information score (bits / instance)	0.01745124
Kononenko & Bratko relative information score (%)	33.62948349
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	16.93805372
Class complexity - scheme (bits / instance)	0.94100298
Complexity improvement (bits)	-0.39275416
Complexity improvement (bits / instance)	-0.02181968
