# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	23.0
Number instances predicted as [BRCACancer] correctly	13.0
Number instances predicted as [BRCACancer] incorrectly	10.0
Number instances predicted as [Control]	60.0
Number instances predicted as [Control] correctly	34.0
Number instances predicted as [Control] incorrectly	26.0
Proportion instances predicted as [BRCACancer]	0.27710843
Proportion instances predicted as [BRCACancer] correctly	0.56521739
Proportion instances predicted as [BRCACancer] incorrectly	0.43478261
Proportion instances predicted as [Control]	0.72289157
Proportion instances predicted as [Control] correctly	0.56666667
Proportion instances predicted as [Control] incorrectly	0.43333333
Number [BRCACancer] instances predicted correctly	13.0
Number [BRCACancer] instances predicted incorrectly	26.0
Number [Control] instances predicted correctly	34.0
Number [Control] instances predicted incorrectly	10.0
Proportion [BRCACancer] instances predicted correctly	0.33333333
Proportion [BRCACancer] instances predicted incorrectly	0.66666667
Proportion [Control] instances predicted correctly	0.77272727
Proportion [Control] instances predicted incorrectly	0.22727273
