# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.83333333
Weighted average F-Measure	0.9430303
Weighted average true positive rate	0.94444444
Weighted average false positive rate	0.11111111
Weighted average sensitivity (recall)	0.94444444
Total number correct	17
Total number incorrect	1
Accuracy	0.94444444
Error rate	0.05555556
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	0.27777778
Kappa statistic	0.86956522
Mean absolute error	0.28001576
Mean prior absolute error	0.45
Root mean squared error	0.35317651
Root mean prior squared error	0.47169906
Relative absolute error (%)	62.22572405
Root relative squared error (%)	74.87327129
Kononenko & Bratko information score (bits)	7.31655572
Kononenko & Bratko information score (bits / instance)	0.40647532
Kononenko & Bratko relative information score (%)	783.30006829
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	14.39817954
Class complexity - scheme (bits / instance)	0.79989886
Complexity improvement (bits)	2.14712002
Complexity improvement (bits / instance)	0.11928445
