# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.63167421
Weighted average F-Measure	0.57966764
Weighted average true positive rate	0.67741935
Weighted average false positive rate	0.66143142
Weighted average sensitivity (recall)	0.67741935
Total number correct	84
Total number incorrect	40
Accuracy	0.67741935
Error rate	0.32258065
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	-0.00806452
Kappa statistic	0.02092381
Mean absolute error	0.41731154
Mean prior absolute error	0.43228367
Root mean squared error	0.45837929
Root mean prior squared error	0.46433221
Relative absolute error (%)	96.53650463
Root relative squared error (%)	98.71796149
Kononenko & Bratko information score (bits)	3.48443205
Kononenko & Bratko information score (bits / instance)	0.02810026
Kononenko & Bratko relative information score (%)	386.47281198
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	109.34538398
Class complexity - scheme (bits / instance)	0.88181761
Complexity improvement (bits)	2.04962668
Complexity improvement (bits / instance)	0.01652925
