# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.375
Weighted average F-Measure	0.44444444
Weighted average true positive rate	0.5
Weighted average false positive rate	0.75
Weighted average sensitivity (recall)	0.5
Total number correct	9
Total number incorrect	9
Accuracy	0.5
Error rate	0.5
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.16666667
Kappa statistic	-0.28571429
Mean absolute error	0.46312699
Mean prior absolute error	0.45
Root mean squared error	0.50959411
Root mean prior squared error	0.47169906
Relative absolute error (%)	102.91710818
Root relative squared error (%)	108.03373594
Kononenko & Bratko information score (bits)	-1.41034125
Kononenko & Bratko information score (bits / instance)	-0.07835229
Kononenko & Bratko relative information score (%)	-150.98913197
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	18.38932553
Class complexity - scheme (bits / instance)	1.0216292
Complexity improvement (bits)	-1.84402597
Complexity improvement (bits / instance)	-0.10244589
