# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	16.0
Number instances predicted as [BRCACancer] correctly	2.0
Number instances predicted as [BRCACancer] incorrectly	14.0
Number instances predicted as [Control]	61.0
Number instances predicted as [Control] correctly	50.0
Number instances predicted as [Control] incorrectly	11.0
Proportion instances predicted as [BRCACancer]	0.20779221
Proportion instances predicted as [BRCACancer] correctly	0.125
Proportion instances predicted as [BRCACancer] incorrectly	0.875
Proportion instances predicted as [Control]	0.79220779
Proportion instances predicted as [Control] correctly	0.81967213
Proportion instances predicted as [Control] incorrectly	0.18032787
Number [BRCACancer] instances predicted correctly	2.0
Number [BRCACancer] instances predicted incorrectly	11.0
Number [Control] instances predicted correctly	50.0
Number [Control] instances predicted incorrectly	14.0
Proportion [BRCACancer] instances predicted correctly	0.15384615
Proportion [BRCACancer] instances predicted incorrectly	0.84615385
Proportion [Control] instances predicted correctly	0.78125
Proportion [Control] instances predicted incorrectly	0.21875
