# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.63137255
Weighted average F-Measure	0.60448954
Weighted average true positive rate	0.66935484
Weighted average false positive rate	0.62350265
Weighted average sensitivity (recall)	0.66935484
Total number correct	83
Total number incorrect	41
Accuracy	0.66935484
Error rate	0.33064516
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	-0.01612903
Kappa statistic	0.05642168
Mean absolute error	0.41081421
Mean prior absolute error	0.43228367
Root mean squared error	0.46163112
Root mean prior squared error	0.46433221
Relative absolute error (%)	95.03347968
Root relative squared error (%)	99.418284
Kononenko & Bratko information score (bits)	4.33689598
Kononenko & Bratko information score (bits / instance)	0.03497497
Kononenko & Bratko relative information score (%)	481.02312241
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	111.86129662
Class complexity - scheme (bits / instance)	0.90210723
Complexity improvement (bits)	-0.46628596
Complexity improvement (bits / instance)	-0.00376037
