# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.32107023
Weighted average F-Measure	0.44141414
Weighted average true positive rate	0.52777778
Weighted average false positive rate	0.70169082
Weighted average sensitivity (recall)	0.52777778
Total number correct	19
Total number incorrect	17
Accuracy	0.52777778
Error rate	0.47222222
Error rate expected by chance	0.36111111
Improvement over error rate expected by chance	-0.11111111
Kappa statistic	-0.20472441
Mean absolute error	0.49371198
Mean prior absolute error	0.46345029
Root mean squared error	0.53011277
Root mean prior squared error	0.4803783
Relative absolute error (%)	106.5296518
Root relative squared error (%)	110.35318786
Kononenko & Bratko information score (bits)	-3.54353939
Kononenko & Bratko information score (bits / instance)	-0.09843165
Kononenko & Bratko relative information score (%)	-373.21942945
Class complexity - order (bits)	33.97563898
Class complexity - order (bits / instance)	0.94376775
Class complexity - scheme (bits)	39.84035961
Class complexity - scheme (bits / instance)	1.10667666
Complexity improvement (bits)	-5.86472063
Complexity improvement (bits / instance)	-0.16290891
