# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.39543269
Weighted average F-Measure	0.45805705
Weighted average true positive rate	0.38961039
Weighted average false positive rate	0.61437
Weighted average sensitivity (recall)	0.38961039
Total number correct	30
Total number incorrect	47
Accuracy	0.38961039
Error rate	0.61038961
Error rate expected by chance	0.16883117
Improvement over error rate expected by chance	-0.44155844
Kappa statistic	-0.11525424
Mean absolute error	0.55420656
Mean prior absolute error	0.28620746
Root mean squared error	0.65729255
Root mean prior squared error	0.37469654
Relative absolute error (%)	193.63805373
Root relative squared error (%)	175.41996868
Kononenko & Bratko information score (bits)	-73.25971782
Kononenko & Bratko information score (bits / instance)	-0.95142491
Kononenko & Bratko relative information score (%)	-10870.25129178
Class complexity - order (bits)	50.46396359
Class complexity - order (bits / instance)	0.65537615
Class complexity - scheme (bits)	150.41682063
Class complexity - scheme (bits / instance)	1.9534652
Complexity improvement (bits)	-99.95285704
Complexity improvement (bits / instance)	-1.29808905
