# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.68
Weighted average F-Measure	0.74014337
Weighted average true positive rate	0.75
Weighted average false positive rate	0.48333333
Weighted average sensitivity (recall)	0.75
Total number correct	15
Total number incorrect	5
Accuracy	0.75
Error rate	0.25
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.0
Kappa statistic	0.28571429
Mean absolute error	0.30096124
Mean prior absolute error	0.38636364
Root mean squared error	0.40665744
Root mean prior squared error	0.43360873
Relative absolute error (%)	77.89585023
Root relative squared error (%)	93.78442195
Kononenko & Bratko information score (bits)	2.50550794
Kononenko & Bratko information score (bits / instance)	0.1252754
Kononenko & Bratko relative information score (%)	296.38672339
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	14.9689849
Class complexity - scheme (bits / instance)	0.74844924
Complexity improvement (bits)	1.29483497
Complexity improvement (bits / instance)	0.06474175
