# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	13.0
Number instances predicted as [BRCACancer] correctly	4.0
Number instances predicted as [BRCACancer] incorrectly	9.0
Number instances predicted as [Control]	23.0
Number instances predicted as [Control] correctly	14.0
Number instances predicted as [Control] incorrectly	9.0
Proportion instances predicted as [BRCACancer]	0.36111111
Proportion instances predicted as [BRCACancer] correctly	0.30769231
Proportion instances predicted as [BRCACancer] incorrectly	0.69230769
Proportion instances predicted as [Control]	0.63888889
Proportion instances predicted as [Control] correctly	0.60869565
Proportion instances predicted as [Control] incorrectly	0.39130435
Number [BRCACancer] instances predicted correctly	4.0
Number [BRCACancer] instances predicted incorrectly	9.0
Number [Control] instances predicted correctly	14.0
Number [Control] instances predicted incorrectly	9.0
Proportion [BRCACancer] instances predicted correctly	0.30769231
Proportion [BRCACancer] instances predicted incorrectly	0.69230769
Proportion [Control] instances predicted correctly	0.60869565
Proportion [Control] instances predicted incorrectly	0.39130435
