# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.64073427
Weighted average F-Measure	0.61445783
Weighted average true positive rate	0.61445783
Weighted average false positive rate	0.38835061
Weighted average sensitivity (recall)	0.61445783
Total number correct	49
Total number incorrect	34
Accuracy	0.59036145
Error rate	0.40963855
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.06024096
Kappa statistic	0.22610723
Mean absolute error	0.46966028
Mean prior absolute error	0.49822821
Root mean squared error	0.49457572
Root mean prior squared error	0.49909244
Relative absolute error (%)	94.26609554
Root relative squared error (%)	99.09501359
Kononenko & Bratko information score (bits)	6.16843847
Kononenko & Bratko information score (bits / instance)	0.07431854
Kononenko & Bratko relative information score (%)	618.38824248
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	83.51028871
Class complexity - scheme (bits / instance)	1.00614806
Complexity improvement (bits)	-0.72757295
Complexity improvement (bits / instance)	-0.00876594
