# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.65333333
Weighted average F-Measure	0.61904762
Weighted average true positive rate	0.6
Weighted average false positive rate	0.53333333
Weighted average sensitivity (recall)	0.6
Total number correct	12
Total number incorrect	8
Accuracy	0.6
Error rate	0.4
Error rate expected by chance	0.25
Improvement over error rate expected by chance	-0.15
Kappa statistic	0.05882353
Mean absolute error	0.35020105
Mean prior absolute error	0.38636364
Root mean squared error	0.45493019
Root mean prior squared error	0.43360873
Relative absolute error (%)	90.64027177
Root relative squared error (%)	104.91721133
Kononenko & Bratko information score (bits)	-0.08256648
Kononenko & Bratko information score (bits / instance)	-0.00412832
Kononenko & Bratko relative information score (%)	-9.76712448
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	17.70739266
Class complexity - scheme (bits / instance)	0.88536963
Complexity improvement (bits)	-1.4435728
Complexity improvement (bits / instance)	-0.07217864
