# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.5777972
Weighted average F-Measure	0.55460535
Weighted average true positive rate	0.55421687
Weighted average false positive rate	0.44465976
Weighted average sensitivity (recall)	0.55421687
Total number correct	46
Total number incorrect	37
Accuracy	0.55421687
Error rate	0.44578313
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.02409639
Kappa statistic	0.10908036
Mean absolute error	0.49004368
Mean prior absolute error	0.49822821
Root mean squared error	0.50538227
Root mean prior squared error	0.49909244
Relative absolute error (%)	98.35727296
Root relative squared error (%)	101.2602538
Kononenko & Bratko information score (bits)	1.88456265
Kononenko & Bratko information score (bits / instance)	0.02270557
Kononenko & Bratko relative information score (%)	188.92810466
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	85.45858271
Class complexity - scheme (bits / instance)	1.02962148
Complexity improvement (bits)	-2.67586695
Complexity improvement (bits / instance)	-0.03223936
