# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.68
Weighted average F-Measure	0.84408602
Weighted average true positive rate	0.85
Weighted average false positive rate	0.31666667
Weighted average sensitivity (recall)	0.85
Total number correct	17
Total number incorrect	3
Accuracy	0.85
Error rate	0.15
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.1
Kappa statistic	0.57142857
Mean absolute error	0.30280077
Mean prior absolute error	0.38636364
Root mean squared error	0.37589703
Root mean prior squared error	0.43360873
Relative absolute error (%)	78.3719649
Root relative squared error (%)	86.69037469
Kononenko & Bratko information score (bits)	3.90870525
Kononenko & Bratko information score (bits / instance)	0.19543526
Kononenko & Bratko relative information score (%)	462.37663956
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	13.96880435
Class complexity - scheme (bits / instance)	0.69844022
Complexity improvement (bits)	2.29501551
Complexity improvement (bits / instance)	0.11475078
