# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.61945701
Weighted average F-Measure	0.63877993
Weighted average true positive rate	0.67741935
Weighted average false positive rate	0.56429718
Weighted average sensitivity (recall)	0.67741935
Total number correct	84
Total number incorrect	40
Accuracy	0.67741935
Error rate	0.32258065
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	-0.00806452
Kappa statistic	0.13134851
Mean absolute error	0.40230031
Mean prior absolute error	0.43228367
Root mean squared error	0.46063784
Root mean prior squared error	0.46433221
Relative absolute error (%)	93.06396239
Root relative squared error (%)	99.20436927
Kononenko & Bratko information score (bits)	7.13299897
Kononenko & Bratko information score (bits / instance)	0.05752419
Kononenko & Bratko relative information score (%)	791.15050261
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	113.95836596
Class complexity - scheme (bits / instance)	0.91901908
Complexity improvement (bits)	-2.5633553
Complexity improvement (bits / instance)	-0.02067222
