# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.58333333
Weighted average F-Measure	0.61412199
Weighted average true positive rate	0.61445783
Weighted average false positive rate	0.37960935
Weighted average sensitivity (recall)	0.61445783
Total number correct	50
Total number incorrect	33
Accuracy	0.60240964
Error rate	0.39759036
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.07228916
Kappa statistic	0.2328134
Mean absolute error	0.45383769
Mean prior absolute error	0.49822821
Root mean squared error	0.53778149
Root mean prior squared error	0.49909244
Relative absolute error (%)	91.09032519
Root relative squared error (%)	107.7518824
Kononenko & Bratko information score (bits)	8.4165706
Kononenko & Bratko information score (bits / instance)	0.10140447
Kononenko & Bratko relative information score (%)	843.76432248
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	101.85160854
Class complexity - scheme (bits / instance)	1.22712781
Complexity improvement (bits)	-19.06889278
Complexity improvement (bits / instance)	-0.2297457
