# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	14.0
Number instances predicted as [BRCACancer] correctly	12.0
Number instances predicted as [BRCACancer] incorrectly	2.0
Number instances predicted as [Control]	110.0
Number instances predicted as [Control] correctly	83.0
Number instances predicted as [Control] incorrectly	27.0
Proportion instances predicted as [BRCACancer]	0.11290323
Proportion instances predicted as [BRCACancer] correctly	0.85714286
Proportion instances predicted as [BRCACancer] incorrectly	0.14285714
Proportion instances predicted as [Control]	0.88709677
Proportion instances predicted as [Control] correctly	0.75454545
Proportion instances predicted as [Control] incorrectly	0.24545455
Number [BRCACancer] instances predicted correctly	12.0
Number [BRCACancer] instances predicted incorrectly	27.0
Number [Control] instances predicted correctly	83.0
Number [Control] instances predicted incorrectly	2.0
Proportion [BRCACancer] instances predicted correctly	0.30769231
Proportion [BRCACancer] instances predicted incorrectly	0.69230769
Proportion [Control] instances predicted correctly	0.97647059
Proportion [Control] instances predicted incorrectly	0.02352941
