# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.69609557
Weighted average F-Measure	0.60101152
Weighted average true positive rate	0.60240964
Weighted average false positive rate	0.40485719
Weighted average sensitivity (recall)	0.60240964
Total number correct	50
Total number incorrect	33
Accuracy	0.60240964
Error rate	0.39759036
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.07228916
Kappa statistic	0.19841967
Mean absolute error	0.44077895
Mean prior absolute error	0.49822821
Root mean squared error	0.46947891
Root mean prior squared error	0.49909244
Relative absolute error (%)	88.4692877
Root relative squared error (%)	94.06652454
Kononenko & Bratko information score (bits)	11.05869908
Kononenko & Bratko information score (bits / instance)	0.13323734
Kononenko & Bratko relative information score (%)	1108.63868135
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	75.25367997
Class complexity - scheme (bits / instance)	0.90667084
Complexity improvement (bits)	7.52903579
Complexity improvement (bits / instance)	0.09071127
