# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	8.0
Number instances predicted as [BRCACancer] correctly	3.0
Number instances predicted as [BRCACancer] incorrectly	5.0
Number instances predicted as [Control]	116.0
Number instances predicted as [Control] correctly	80.0
Number instances predicted as [Control] incorrectly	36.0
Proportion instances predicted as [BRCACancer]	0.06451613
Proportion instances predicted as [BRCACancer] correctly	0.375
Proportion instances predicted as [BRCACancer] incorrectly	0.625
Proportion instances predicted as [Control]	0.93548387
Proportion instances predicted as [Control] correctly	0.68965517
Proportion instances predicted as [Control] incorrectly	0.31034483
Number [BRCACancer] instances predicted correctly	3.0
Number [BRCACancer] instances predicted incorrectly	36.0
Number [Control] instances predicted correctly	80.0
Number [Control] instances predicted incorrectly	5.0
Proportion [BRCACancer] instances predicted correctly	0.07692308
Proportion [BRCACancer] instances predicted incorrectly	0.92307692
Proportion [Control] instances predicted correctly	0.94117647
Proportion [Control] instances predicted incorrectly	0.05882353
