# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	45.0
Number instances predicted as [BRCACancer] correctly	10.0
Number instances predicted as [BRCACancer] incorrectly	35.0
Number instances predicted as [Control]	32.0
Number instances predicted as [Control] correctly	29.0
Number instances predicted as [Control] incorrectly	3.0
Proportion instances predicted as [BRCACancer]	0.58441558
Proportion instances predicted as [BRCACancer] correctly	0.22222222
Proportion instances predicted as [BRCACancer] incorrectly	0.77777778
Proportion instances predicted as [Control]	0.41558442
Proportion instances predicted as [Control] correctly	0.90625
Proportion instances predicted as [Control] incorrectly	0.09375
Number [BRCACancer] instances predicted correctly	10.0
Number [BRCACancer] instances predicted incorrectly	3.0
Number [Control] instances predicted correctly	29.0
Number [Control] instances predicted incorrectly	35.0
Proportion [BRCACancer] instances predicted correctly	0.76923077
Proportion [BRCACancer] instances predicted incorrectly	0.23076923
Proportion [Control] instances predicted correctly	0.453125
Proportion [Control] instances predicted incorrectly	0.546875
