# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	28.0
Number instances predicted as [BRCACancer] correctly	18.0
Number instances predicted as [BRCACancer] incorrectly	10.0
Number instances predicted as [Control]	55.0
Number instances predicted as [Control] correctly	34.0
Number instances predicted as [Control] incorrectly	21.0
Proportion instances predicted as [BRCACancer]	0.3373494
Proportion instances predicted as [BRCACancer] correctly	0.64285714
Proportion instances predicted as [BRCACancer] incorrectly	0.35714286
Proportion instances predicted as [Control]	0.6626506
Proportion instances predicted as [Control] correctly	0.61818182
Proportion instances predicted as [Control] incorrectly	0.38181818
Number [BRCACancer] instances predicted correctly	18.0
Number [BRCACancer] instances predicted incorrectly	21.0
Number [Control] instances predicted correctly	34.0
Number [Control] instances predicted incorrectly	10.0
Proportion [BRCACancer] instances predicted correctly	0.46153846
Proportion [BRCACancer] instances predicted incorrectly	0.53846154
Proportion [Control] instances predicted correctly	0.77272727
Proportion [Control] instances predicted incorrectly	0.22727273
