# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	26.0
Number instances predicted as [BRCACancer] correctly	6.0
Number instances predicted as [BRCACancer] incorrectly	20.0
Number instances predicted as [Control]	57.0
Number instances predicted as [Control] correctly	24.0
Number instances predicted as [Control] incorrectly	33.0
Proportion instances predicted as [BRCACancer]	0.31325301
Proportion instances predicted as [BRCACancer] correctly	0.23076923
Proportion instances predicted as [BRCACancer] incorrectly	0.76923077
Proportion instances predicted as [Control]	0.68674699
Proportion instances predicted as [Control] correctly	0.42105263
Proportion instances predicted as [Control] incorrectly	0.57894737
Number [BRCACancer] instances predicted correctly	6.0
Number [BRCACancer] instances predicted incorrectly	33.0
Number [Control] instances predicted correctly	24.0
Number [Control] instances predicted incorrectly	20.0
Proportion [BRCACancer] instances predicted correctly	0.15384615
Proportion [BRCACancer] instances predicted incorrectly	0.84615385
Proportion [Control] instances predicted correctly	0.54545455
Proportion [Control] instances predicted incorrectly	0.45454545
