# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.0
Weighted average F-Measure	0.64285714
Weighted average true positive rate	0.75
Weighted average false positive rate	0.75
Weighted average sensitivity (recall)	0.75
Total number correct	15
Total number incorrect	5
Accuracy	0.75
Error rate	0.25
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.0
Kappa statistic	0.0
Mean absolute error	0.41685063
Mean prior absolute error	0.38636364
Root mean squared error	0.48411483
Root mean prior squared error	0.43360873
Relative absolute error (%)	107.89075176
Root relative squared error (%)	111.64785097
Kononenko & Bratko information score (bits)	-1.78343901
Kononenko & Bratko information score (bits / instance)	-0.08917195
Kononenko & Bratko relative information score (%)	-210.9702533
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	20.76369734
Class complexity - scheme (bits / instance)	1.03818487
Complexity improvement (bits)	-4.49987747
Complexity improvement (bits / instance)	-0.22499387
