# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	3.0
Number instances predicted as [BRCACancer] correctly	2.0
Number instances predicted as [BRCACancer] incorrectly	1.0
Number instances predicted as [Control]	33.0
Number instances predicted as [Control] correctly	22.0
Number instances predicted as [Control] incorrectly	11.0
Proportion instances predicted as [BRCACancer]	0.08333333
Proportion instances predicted as [BRCACancer] correctly	0.66666667
Proportion instances predicted as [BRCACancer] incorrectly	0.33333333
Proportion instances predicted as [Control]	0.91666667
Proportion instances predicted as [Control] correctly	0.66666667
Proportion instances predicted as [Control] incorrectly	0.33333333
Number [BRCACancer] instances predicted correctly	2.0
Number [BRCACancer] instances predicted incorrectly	11.0
Number [Control] instances predicted correctly	22.0
Number [Control] instances predicted incorrectly	1.0
Proportion [BRCACancer] instances predicted correctly	0.15384615
Proportion [BRCACancer] instances predicted incorrectly	0.84615385
Proportion [Control] instances predicted correctly	0.95652174
Proportion [Control] instances predicted incorrectly	0.04347826
