# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	24.0
Number instances predicted as [BRCACancer] correctly	15.0
Number instances predicted as [BRCACancer] incorrectly	9.0
Number instances predicted as [Control]	100.0
Number instances predicted as [Control] correctly	76.0
Number instances predicted as [Control] incorrectly	24.0
Proportion instances predicted as [BRCACancer]	0.19354839
Proportion instances predicted as [BRCACancer] correctly	0.625
Proportion instances predicted as [BRCACancer] incorrectly	0.375
Proportion instances predicted as [Control]	0.80645161
Proportion instances predicted as [Control] correctly	0.76
Proportion instances predicted as [Control] incorrectly	0.24
Number [BRCACancer] instances predicted correctly	15.0
Number [BRCACancer] instances predicted incorrectly	24.0
Number [Control] instances predicted correctly	76.0
Number [Control] instances predicted incorrectly	9.0
Proportion [BRCACancer] instances predicted correctly	0.38461538
Proportion [BRCACancer] instances predicted incorrectly	0.61538462
Proportion [Control] instances predicted correctly	0.89411765
Proportion [Control] instances predicted incorrectly	0.10588235
