# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	15.0
Number instances predicted as [BRCACancer] correctly	13.0
Number instances predicted as [BRCACancer] incorrectly	2.0
Number instances predicted as [Control]	109.0
Number instances predicted as [Control] correctly	83.0
Number instances predicted as [Control] incorrectly	26.0
Proportion instances predicted as [BRCACancer]	0.12096774
Proportion instances predicted as [BRCACancer] correctly	0.86666667
Proportion instances predicted as [BRCACancer] incorrectly	0.13333333
Proportion instances predicted as [Control]	0.87903226
Proportion instances predicted as [Control] correctly	0.76146789
Proportion instances predicted as [Control] incorrectly	0.23853211
Number [BRCACancer] instances predicted correctly	13.0
Number [BRCACancer] instances predicted incorrectly	26.0
Number [Control] instances predicted correctly	83.0
Number [Control] instances predicted incorrectly	2.0
Proportion [BRCACancer] instances predicted correctly	0.33333333
Proportion [BRCACancer] instances predicted incorrectly	0.66666667
Proportion [Control] instances predicted correctly	0.97647059
Proportion [Control] instances predicted incorrectly	0.02352941
