# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.57405732
Weighted average F-Measure	0.55757061
Weighted average true positive rate	0.68548387
Weighted average false positive rate	0.68548387
Weighted average sensitivity (recall)	0.68548387
Total number correct	85
Total number incorrect	39
Accuracy	0.68548387
Error rate	0.31451613
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	0.0
Kappa statistic	0.0
Mean absolute error	0.42880849
Mean prior absolute error	0.43228367
Root mean squared error	0.46486421
Root mean prior squared error	0.46433221
Relative absolute error (%)	99.19608823
Root relative squared error (%)	100.11457364
Kononenko & Bratko information score (bits)	-0.0963506
Kononenko & Bratko information score (bits / instance)	-7.7702E-4
Kononenko & Bratko relative information score (%)	-10.68664524
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	111.59468
Class complexity - scheme (bits / instance)	0.8999571
Complexity improvement (bits)	-0.19966934
Complexity improvement (bits / instance)	-0.00161024
