# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	22.0
Number instances predicted as [BRCACancer] correctly	11.0
Number instances predicted as [BRCACancer] incorrectly	11.0
Number instances predicted as [Control]	102.0
Number instances predicted as [Control] correctly	74.0
Number instances predicted as [Control] incorrectly	28.0
Proportion instances predicted as [BRCACancer]	0.17741935
Proportion instances predicted as [BRCACancer] correctly	0.5
Proportion instances predicted as [BRCACancer] incorrectly	0.5
Proportion instances predicted as [Control]	0.82258065
Proportion instances predicted as [Control] correctly	0.7254902
Proportion instances predicted as [Control] incorrectly	0.2745098
Number [BRCACancer] instances predicted correctly	11.0
Number [BRCACancer] instances predicted incorrectly	28.0
Number [Control] instances predicted correctly	74.0
Number [Control] instances predicted incorrectly	11.0
Proportion [BRCACancer] instances predicted correctly	0.28205128
Proportion [BRCACancer] instances predicted incorrectly	0.71794872
Proportion [Control] instances predicted correctly	0.87058824
Proportion [Control] instances predicted incorrectly	0.12941176
