# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.22222222
Weighted average F-Measure	0.44444444
Weighted average true positive rate	0.5
Weighted average false positive rate	0.75
Weighted average sensitivity (recall)	0.5
Total number correct	8
Total number incorrect	10
Accuracy	0.44444444
Error rate	0.55555556
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.22222222
Kappa statistic	-0.28571429
Mean absolute error	0.51361099
Mean prior absolute error	0.45
Root mean squared error	0.55596781
Root mean prior squared error	0.47169906
Relative absolute error (%)	114.13577579
Root relative squared error (%)	117.86493998
Kononenko & Bratko information score (bits)	-3.47691065
Kononenko & Bratko information score (bits / instance)	-0.1931617
Kononenko & Bratko relative information score (%)	-372.23311881
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	21.8814211
Class complexity - scheme (bits / instance)	1.21563451
Complexity improvement (bits)	-5.33612154
Complexity improvement (bits / instance)	-0.2964512
