# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.75324284
Weighted average F-Measure	0.71769082
Weighted average true positive rate	0.75
Weighted average false positive rate	0.4754902
Weighted average sensitivity (recall)	0.75
Total number correct	93
Total number incorrect	31
Accuracy	0.75
Error rate	0.25
Error rate expected by chance	0.31451613
Improvement over error rate expected by chance	0.06451613
Kappa statistic	0.32132768
Mean absolute error	0.35328611
Mean prior absolute error	0.43228367
Root mean squared error	0.41874718
Root mean prior squared error	0.46433221
Relative absolute error (%)	81.72552873
Root relative squared error (%)	90.18266821
Kononenko & Bratko information score (bits)	21.39768874
Kononenko & Bratko information score (bits / instance)	0.17256201
Kononenko & Bratko relative information score (%)	2373.30641245
Class complexity - order (bits)	111.39501066
Class complexity - order (bits / instance)	0.89834686
Class complexity - scheme (bits)	97.62725615
Class complexity - scheme (bits / instance)	0.78731658
Complexity improvement (bits)	13.76775451
Complexity improvement (bits / instance)	0.11103028
