# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.47575758
Weighted average F-Measure	0.59210935
Weighted average true positive rate	0.59459459
Weighted average false positive rate	0.44610975
Weighted average sensitivity (recall)	0.59459459
Total number correct	21
Total number incorrect	16
Accuracy	0.56756757
Error rate	0.43243243
Error rate expected by chance	0.40540541
Improvement over error rate expected by chance	-0.02702703
Kappa statistic	0.15007657
Mean absolute error	0.49577404
Mean prior absolute error	0.48302148
Root mean squared error	0.53508751
Root mean prior squared error	0.49099429
Relative absolute error (%)	102.64016426
Root relative squared error (%)	108.98039381
Kononenko & Bratko information score (bits)	-1.32942476
Kononenko & Bratko information score (bits / instance)	-0.0359304
Kononenko & Bratko relative information score (%)	-136.12300202
Class complexity - order (bits)	36.04151906
Class complexity - order (bits / instance)	0.97409511
Class complexity - scheme (bits)	41.88720518
Class complexity - scheme (bits / instance)	1.13208663
Complexity improvement (bits)	-5.84568611
Complexity improvement (bits / instance)	-0.15799152
