# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.57878788
Weighted average F-Measure	0.574738
Weighted average true positive rate	0.59459459
Weighted average false positive rate	0.48853399
Weighted average sensitivity (recall)	0.59459459
Total number correct	22
Total number incorrect	15
Accuracy	0.59459459
Error rate	0.40540541
Error rate expected by chance	0.40540541
Improvement over error rate expected by chance	0.0
Kappa statistic	0.112
Mean absolute error	0.45607487
Mean prior absolute error	0.48302148
Root mean squared error	0.50105468
Root mean prior squared error	0.49099429
Relative absolute error (%)	94.42123912
Root relative squared error (%)	102.04898255
Kononenko & Bratko information score (bits)	1.88439893
Kononenko & Bratko information score (bits / instance)	0.0509297
Kononenko & Bratko relative information score (%)	192.94814323
Class complexity - order (bits)	36.04151906
Class complexity - order (bits / instance)	0.97409511
Class complexity - scheme (bits)	37.23300056
Class complexity - scheme (bits / instance)	1.00629731
Complexity improvement (bits)	-1.1914815
Complexity improvement (bits / instance)	-0.0322022
