# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	9.0
Number instances predicted as [BRCACancer] correctly	6.0
Number instances predicted as [BRCACancer] incorrectly	3.0
Number instances predicted as [Control]	27.0
Number instances predicted as [Control] correctly	20.0
Number instances predicted as [Control] incorrectly	7.0
Proportion instances predicted as [BRCACancer]	0.25
Proportion instances predicted as [BRCACancer] correctly	0.66666667
Proportion instances predicted as [BRCACancer] incorrectly	0.33333333
Proportion instances predicted as [Control]	0.75
Proportion instances predicted as [Control] correctly	0.74074074
Proportion instances predicted as [Control] incorrectly	0.25925926
Number [BRCACancer] instances predicted correctly	6.0
Number [BRCACancer] instances predicted incorrectly	7.0
Number [Control] instances predicted correctly	20.0
Number [Control] instances predicted incorrectly	3.0
Proportion [BRCACancer] instances predicted correctly	0.46153846
Proportion [BRCACancer] instances predicted incorrectly	0.53846154
Proportion [Control] instances predicted correctly	0.86956522
Proportion [Control] instances predicted incorrectly	0.13043478
