# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	45.0
Number instances predicted as [BRCACancer] correctly	29.0
Number instances predicted as [BRCACancer] incorrectly	16.0
Number instances predicted as [Control]	38.0
Number instances predicted as [Control] correctly	28.0
Number instances predicted as [Control] incorrectly	10.0
Proportion instances predicted as [BRCACancer]	0.54216867
Proportion instances predicted as [BRCACancer] correctly	0.64444444
Proportion instances predicted as [BRCACancer] incorrectly	0.35555556
Proportion instances predicted as [Control]	0.45783133
Proportion instances predicted as [Control] correctly	0.73684211
Proportion instances predicted as [Control] incorrectly	0.26315789
Number [BRCACancer] instances predicted correctly	29.0
Number [BRCACancer] instances predicted incorrectly	10.0
Number [Control] instances predicted correctly	28.0
Number [Control] instances predicted incorrectly	16.0
Proportion [BRCACancer] instances predicted correctly	0.74358974
Proportion [BRCACancer] instances predicted incorrectly	0.25641026
Proportion [Control] instances predicted correctly	0.63636364
Proportion [Control] instances predicted incorrectly	0.36363636
