# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	30.0
Number instances predicted as [BRCACancer] correctly	4.0
Number instances predicted as [BRCACancer] incorrectly	26.0
Number instances predicted as [Control]	48.0
Number instances predicted as [Control] correctly	37.0
Number instances predicted as [Control] incorrectly	11.0
Proportion instances predicted as [BRCACancer]	0.38461538
Proportion instances predicted as [BRCACancer] correctly	0.13333333
Proportion instances predicted as [BRCACancer] incorrectly	0.86666667
Proportion instances predicted as [Control]	0.61538462
Proportion instances predicted as [Control] correctly	0.77083333
Proportion instances predicted as [Control] incorrectly	0.22916667
Number [BRCACancer] instances predicted correctly	4.0
Number [BRCACancer] instances predicted incorrectly	11.0
Number [Control] instances predicted correctly	37.0
Number [Control] instances predicted incorrectly	26.0
Proportion [BRCACancer] instances predicted correctly	0.26666667
Proportion [BRCACancer] instances predicted incorrectly	0.73333333
Proportion [Control] instances predicted correctly	0.58730159
Proportion [Control] instances predicted incorrectly	0.41269841
