# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	37.0
Number instances predicted as [BRCACancer] correctly	22.0
Number instances predicted as [BRCACancer] incorrectly	15.0
Number instances predicted as [Control]	46.0
Number instances predicted as [Control] correctly	29.0
Number instances predicted as [Control] incorrectly	17.0
Proportion instances predicted as [BRCACancer]	0.44578313
Proportion instances predicted as [BRCACancer] correctly	0.59459459
Proportion instances predicted as [BRCACancer] incorrectly	0.40540541
Proportion instances predicted as [Control]	0.55421687
Proportion instances predicted as [Control] correctly	0.63043478
Proportion instances predicted as [Control] incorrectly	0.36956522
Number [BRCACancer] instances predicted correctly	22.0
Number [BRCACancer] instances predicted incorrectly	17.0
Number [Control] instances predicted correctly	29.0
Number [Control] instances predicted incorrectly	15.0
Proportion [BRCACancer] instances predicted correctly	0.56410256
Proportion [BRCACancer] instances predicted incorrectly	0.43589744
Proportion [Control] instances predicted correctly	0.65909091
Proportion [Control] instances predicted incorrectly	0.34090909
