# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	15.0
Number instances predicted as [BRCACancer] correctly	7.0
Number instances predicted as [BRCACancer] incorrectly	8.0
Number instances predicted as [Control]	22.0
Number instances predicted as [Control] correctly	14.0
Number instances predicted as [Control] incorrectly	8.0
Proportion instances predicted as [BRCACancer]	0.40540541
Proportion instances predicted as [BRCACancer] correctly	0.46666667
Proportion instances predicted as [BRCACancer] incorrectly	0.53333333
Proportion instances predicted as [Control]	0.59459459
Proportion instances predicted as [Control] correctly	0.63636364
Proportion instances predicted as [Control] incorrectly	0.36363636
Number [BRCACancer] instances predicted correctly	7.0
Number [BRCACancer] instances predicted incorrectly	8.0
Number [Control] instances predicted correctly	14.0
Number [Control] instances predicted incorrectly	8.0
Proportion [BRCACancer] instances predicted correctly	0.46666667
Proportion [BRCACancer] instances predicted incorrectly	0.53333333
Proportion [Control] instances predicted correctly	0.63636364
Proportion [Control] instances predicted incorrectly	0.36363636
