# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	51.0
Number instances predicted as [BRCACancer] correctly	21.0
Number instances predicted as [BRCACancer] incorrectly	30.0
Number instances predicted as [Control]	32.0
Number instances predicted as [Control] correctly	14.0
Number instances predicted as [Control] incorrectly	18.0
Proportion instances predicted as [BRCACancer]	0.61445783
Proportion instances predicted as [BRCACancer] correctly	0.41176471
Proportion instances predicted as [BRCACancer] incorrectly	0.58823529
Proportion instances predicted as [Control]	0.38554217
Proportion instances predicted as [Control] correctly	0.4375
Proportion instances predicted as [Control] incorrectly	0.5625
Number [BRCACancer] instances predicted correctly	21.0
Number [BRCACancer] instances predicted incorrectly	18.0
Number [Control] instances predicted correctly	14.0
Number [Control] instances predicted incorrectly	30.0
Proportion [BRCACancer] instances predicted correctly	0.53846154
Proportion [BRCACancer] instances predicted incorrectly	0.46153846
Proportion [Control] instances predicted correctly	0.31818182
Proportion [Control] instances predicted incorrectly	0.68181818
