# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.68997669
Weighted average F-Measure	0.63855422
Weighted average true positive rate	0.63855422
Weighted average false positive rate	0.36407869
Weighted average sensitivity (recall)	0.63855422
Total number correct	54
Total number incorrect	29
Accuracy	0.65060241
Error rate	0.34939759
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	0.12048193
Kappa statistic	0.27447552
Mean absolute error	0.41132313
Mean prior absolute error	0.49822821
Root mean squared error	0.48634505
Root mean prior squared error	0.49909244
Relative absolute error (%)	82.55717497
Root relative squared error (%)	97.4458862
Kononenko & Bratko information score (bits)	15.92562419
Kononenko & Bratko information score (bits / instance)	0.19187499
Kononenko & Bratko relative information score (%)	1596.54972775
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	83.07695632
Class complexity - scheme (bits / instance)	1.00092718
Complexity improvement (bits)	-0.29424056
Complexity improvement (bits / instance)	-0.00354507
