# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.86111111
Weighted average F-Measure	0.82909091
Weighted average true positive rate	0.83333333
Weighted average false positive rate	0.25
Weighted average sensitivity (recall)	0.83333333
Total number correct	15
Total number incorrect	3
Accuracy	0.83333333
Error rate	0.16666667
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	0.16666667
Kappa statistic	0.60869565
Mean absolute error	0.27130772
Mean prior absolute error	0.45
Root mean squared error	0.35657044
Root mean prior squared error	0.47169906
Relative absolute error (%)	60.29060432
Root relative squared error (%)	75.59278252
Kononenko & Bratko information score (bits)	7.16337804
Kononenko & Bratko information score (bits / instance)	0.39796545
Kononenko & Bratko relative information score (%)	766.9010839
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	10.91516683
Class complexity - scheme (bits / instance)	0.60639816
Complexity improvement (bits)	5.63013273
Complexity improvement (bits / instance)	0.31278515
