# Measures of classification performance for each class (dependent variable).
Metric	Result
Number instances predicted as [BRCACancer]	37.0
Number instances predicted as [BRCACancer] correctly	7.0
Number instances predicted as [BRCACancer] incorrectly	30.0
Number instances predicted as [Control]	41.0
Number instances predicted as [Control] correctly	33.0
Number instances predicted as [Control] incorrectly	8.0
Proportion instances predicted as [BRCACancer]	0.47435897
Proportion instances predicted as [BRCACancer] correctly	0.18918919
Proportion instances predicted as [BRCACancer] incorrectly	0.81081081
Proportion instances predicted as [Control]	0.52564103
Proportion instances predicted as [Control] correctly	0.80487805
Proportion instances predicted as [Control] incorrectly	0.19512195
Number [BRCACancer] instances predicted correctly	7.0
Number [BRCACancer] instances predicted incorrectly	8.0
Number [Control] instances predicted correctly	33.0
Number [Control] instances predicted incorrectly	30.0
Proportion [BRCACancer] instances predicted correctly	0.46666667
Proportion [BRCACancer] instances predicted incorrectly	0.53333333
Proportion [Control] instances predicted correctly	0.52380952
Proportion [Control] instances predicted incorrectly	0.47619048
