# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.64
Weighted average F-Measure	0.7
Weighted average true positive rate	0.7
Weighted average false positive rate	0.5
Weighted average sensitivity (recall)	0.7
Total number correct	14
Total number incorrect	6
Accuracy	0.7
Error rate	0.3
Error rate expected by chance	0.25
Improvement over error rate expected by chance	-0.05
Kappa statistic	0.2
Mean absolute error	0.36439342
Mean prior absolute error	0.38636364
Root mean squared error	0.44483754
Root mean prior squared error	0.43360873
Relative absolute error (%)	94.31358998
Root relative squared error (%)	102.58961818
Kononenko & Bratko information score (bits)	-0.52634664
Kononenko & Bratko information score (bits / instance)	-0.02631733
Kononenko & Bratko relative information score (%)	-62.2636847
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	17.60620921
Class complexity - scheme (bits / instance)	0.88031046
Complexity improvement (bits)	-1.34238935
Complexity improvement (bits / instance)	-0.06711947
