# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.38624339
Weighted average F-Measure	0.53001508
Weighted average true positive rate	0.47435897
Weighted average false positive rate	0.63308913
Weighted average sensitivity (recall)	0.47435897
Total number correct	38
Total number incorrect	40
Accuracy	0.48717949
Error rate	0.51282051
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.32051282
Kappa statistic	-0.10351967
Mean absolute error	0.50480041
Mean prior absolute error	0.31538462
Root mean squared error	0.52364757
Root mean prior squared error	0.39418855
Relative absolute error (%)	160.05866718
Root relative squared error (%)	132.84190098
Kononenko & Bratko information score (bits)	-61.14922554
Kononenko & Bratko information score (bits / instance)	-0.78396443
Kononenko & Bratko relative information score (%)	-8470.26538702
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	83.86103776
Class complexity - scheme (bits / instance)	1.07514151
Complexity improvement (bits)	-28.75064636
Complexity improvement (bits / instance)	-0.36859803
