# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.58787879
Weighted average F-Measure	0.56206206
Weighted average true positive rate	0.62162162
Weighted average false positive rate	0.51253071
Weighted average sensitivity (recall)	0.62162162
Total number correct	23
Total number incorrect	14
Accuracy	0.62162162
Error rate	0.37837838
Error rate expected by chance	0.40540541
Improvement over error rate expected by chance	0.02702703
Kappa statistic	0.1220339
Mean absolute error	0.46097068
Mean prior absolute error	0.48302148
Root mean squared error	0.48809639
Root mean prior squared error	0.49099429
Relative absolute error (%)	95.43481936
Root relative squared error (%)	99.40978825
Kononenko & Bratko information score (bits)	1.88811148
Kononenko & Bratko information score (bits / instance)	0.05103004
Kononenko & Bratko relative information score (%)	193.32828079
Class complexity - order (bits)	36.04151906
Class complexity - order (bits / instance)	0.97409511
Class complexity - scheme (bits)	35.79919942
Class complexity - scheme (bits / instance)	0.96754593
Complexity improvement (bits)	0.24231964
Complexity improvement (bits / instance)	0.00654918
