Feature	Mean Rank
171568	3.6
2975	4.6
8341	5.0
8337	8.7
8352	10.9
9328	11.5
902	14.2
8350	14.6
2074	15.6
8338	16.1
8357	16.1
8361	16.5
8360	17.5
2068	17.9
7270	21.6
9015	22.6
121504	24.1
84172	24.7
8342	25.6
8368	26.0
2071	27.5
6741	28.4
3014	28.9
8366	32.2
4331	33.0
8367	33.2
8345	33.3
6621	33.5
8356	33.6
9329	35.9
55290	36.1
10621	36.8
2966	37.7
9533	37.7
6618	37.8
11128	38.8
8363	39.7
653604	40.0
8346	41.3
8359	41.7
8970	42.0
5442	43.3
2976	43.7
8364	44.3
85236	44.4
8340	44.5
8335	44.8
8850	49.6
5451	50.7
8349	51.6
2971	52.3
9330	53.4
54700	54.4
8365	56.8
7343	57.2
5441	58.3
3012	59.6
25885	61.9
55814	62.3
7019	63.6
11178	64.7
8339	64.9
8932	65.4
8343	65.8
3020	65.9
6617	66.2
8354	67.6
8344	68.0
8362	69.9
474382	70.1
2968	70.3
5437	70.4
8294	70.6
55703	71.6
7978	72.1
8348	73.5
661	74.0
6619	75.7
3013	77.6
2972	78.1
2965	78.7
1022	79.4
5595	80.7
3018	81.3
8358	81.3
8968	82.7
3021	82.8
64216	83.7
3015	84.1
51082	87.3
2967	87.3
8347	87.4
10919	88.8
255626	90.2
54145	90.9
4782	91.6
11335	92.6
126961	92.8
8334	92.8
8355	93.0
128312	93.1
284119	94.3
4781	94.5
3017	94.9
4774	95.3
8370	95.6
6908	96.9
9013	97.1
7702	99.7
4784	100.0
5440	100.3
10302	100.7
9014	102.2
5435	105.2
8330	105.2
