Feature	Mean Rank
6829	4.1
57794	4.9
9343	6.2
10921	7.5
902	10.2
904	12.0
9939	12.4
11198	13.0
6634	14.5
4331	14.7
10236	15.5
10189	17.5
2068	19.8
9128	22.2
5439	22.3
10907	24.4
3191	25.3
10291	26.4
6921	27.2
51585	30.0
2521	31.3
6632	31.9
9410	34.2
6923	34.5
5094	36.0
9295	36.6
23020	37.0
10978	37.2
22916	37.3
8178	38.0
6430	38.0
6635	38.1
2966	38.2
220988	39.5
7936	41.3
11338	41.6
4686	44.8
6924	44.8
1477	45.0
1025	45.0
2967	47.1
53981	48.5
27316	48.7
5725	49.1
25920	49.3
1660	50.2
6426	51.4
79869	52.9
5436	54.0
7307	55.2
1022	56.5
7469	57.3
8243	57.9
6917	58.0
6637	59.5
5431	60.0
3187	61.5
6633	61.6
6625	62.2
905	62.2
5430	63.3
51692	63.9
84844	64.0
6432	64.0
3185	64.6
55749	65.2
2968	65.5
3188	65.6
6431	72.1
65109	72.6
57819	73.4
1478	73.8
5440	75.2
4799	76.7
8683	77.1
10949	77.6
6428	78.9
23450	79.7
2962	80.6
3178	81.0
3183	81.8
6749	81.9
8175	82.1
10181	82.4
9416	82.5
6636	83.6
51497	83.8
56339	85.7
5441	85.9
4670	86.2
10992	88.2
10421	88.4
24148	88.5
23451	89.1
29894	89.2
11100	89.3
6427	89.5
9785	90.5
8106	90.9
2965	91.7
3184	93.0
1479	93.1
2071	93.9
6628	94.3
51639	94.8
10594	96.6
5433	98.0
9150	99.4
6827	101.6
83443	102.2
10946	103.1
10262	104.7
5438	106.6
51362	106.8
4809	107.6
6626	109.6
6429	109.9
10914	110.2
5437	110.4
2963	110.9
4904	111.1
11051	111.3
3190	111.6
5093	112.6
10250	113.4
5432	113.4
22826	114.0
4116	114.2
6629	115.2
3192	115.7
5435	118.5
3181	119.1
6627	124.7
