Feature	Mean Rank
171568	4.4
8341	4.4
2975	8.4
11198	10.4
8352	10.4
8337	12.4
10921	14.4
9328	15.8
8357	17.9
8361	18.4
902	18.8
8350	20.7
6829	21.2
2068	22.3
84172	22.8
9939	23.4
2074	23.7
2957	24.0
2961	26.0
8338	27.2
6921	28.1
121504	28.3
5439	29.0
6741	29.4
8368	31.8
4331	36.0
8342	36.5
8360	38.6
8178	40.2
6875	40.7
10978	41.2
7270	41.6
51585	41.9
10189	43.0
3014	43.4
8356	47.5
8850	49.1
11128	50.1
6431	50.2
6618	51.0
8349	51.2
9015	51.8
6621	52.0
2976	52.2
5442	52.2
8335	52.6
653604	54.4
9295	55.6
2966	56.7
5451	57.9
2971	58.4
2071	59.7
8970	63.4
3012	64.0
8346	64.4
1025	64.5
6749	65.1
7469	65.5
2962	66.2
8366	66.2
55290	67.0
904	69.4
6874	69.9
8340	73.0
10621	73.9
7936	74.5
9533	75.3
8359	75.5
6617	75.6
11178	77.1
8345	77.3
9329	77.4
25920	78.2
85236	78.6
8367	79.6
8364	80.3
5436	80.3
7343	80.7
8339	82.0
6924	82.1
1477	86.7
8932	86.9
53981	86.9
8365	87.1
6923	90.2
8344	92.3
6882	93.1
22916	93.3
79869	93.4
6872	97.4
64216	98.0
5437	99.4
8354	99.8
8106	99.9
54700	100.2
51497	100.6
474382	101.7
11338	102.0
3018	102.5
9150	104.4
905	104.8
29894	104.9
5441	105.5
25885	106.0
3020	106.3
9330	106.6
8363	107.0
6878	111.0
9785	111.5
5430	112.1
2972	112.7
8294	112.9
3013	113.3
6827	115.1
6430	117.2
8355	118.4
6877	119.5
1478	119.5
7019	120.6
65109	121.3
2968	122.2
284119	122.4
3021	123.4
6432	124.6
6881	124.8
2958	127.0
5595	127.4
8731	128.1
8362	128.7
8358	129.8
8343	131.0
2959	131.7
10302	133.3
2967	133.4
8348	133.6
661	135.0
6619	135.4
6908	135.8
6880	136.8
3017	137.4
4782	137.6
55703	137.6
4686	137.8
55814	138.1
5431	138.3
6428	139.4
51082	139.8
2960	140.1
7307	140.2
51362	140.4
128312	140.5
6917	141.0
51692	141.1
8683	141.3
10919	141.5
8347	142.2
5433	142.3
255626	142.9
7978	143.5
1022	144.7
6884	146.2
1479	146.3
4784	148.4
8334	149.0
126961	149.8
6426	150.2
9014	150.8
3015	150.8
4116	150.8
8370	152.1
8732	154.7
2965	154.7
6427	156.2
8330	156.3
54145	156.7
2963	156.9
9013	157.3
8968	157.6
11335	159.2
6429	160.8
11051	161.6
4799	162.6
5440	163.2
4774	165.4
6883	166.3
5432	170.8
7702	173.1
10914	173.2
5438	173.5
10250	174.5
4781	177.0
5435	181.6
