# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.13888889
Weighted average F-Measure	0.44444444
Weighted average true positive rate	0.5
Weighted average false positive rate	0.75
Weighted average sensitivity (recall)	0.5
Total number correct	9
Total number incorrect	9
Accuracy	0.5
Error rate	0.5
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.16666667
Kappa statistic	-0.28571429
Mean absolute error	0.52555601
Mean prior absolute error	0.45
Root mean squared error	0.57294132
Root mean prior squared error	0.47169906
Relative absolute error (%)	116.79022375
Root relative squared error (%)	121.46331599
Kononenko & Bratko information score (bits)	-3.72538541
Kononenko & Bratko information score (bits / instance)	-0.20696586
Kononenko & Bratko relative information score (%)	-398.83447347
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	25.11612803
Class complexity - scheme (bits / instance)	1.39534045
Complexity improvement (bits)	-8.57082847
Complexity improvement (bits / instance)	-0.47615714
