# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.36538462
Weighted average F-Measure	0.39320218
Weighted average true positive rate	0.39759036
Weighted average false positive rate	0.59222906
Weighted average sensitivity (recall)	0.39759036
Total number correct	34
Total number incorrect	49
Accuracy	0.40963855
Error rate	0.59036145
Error rate expected by chance	0.46987952
Improvement over error rate expected by chance	-0.12048193
Kappa statistic	-0.19184377
Mean absolute error	0.5206455
Mean prior absolute error	0.49822821
Root mean squared error	0.52795947
Root mean prior squared error	0.49909244
Relative absolute error (%)	104.49940184
Root relative squared error (%)	105.78390579
Kononenko & Bratko information score (bits)	-4.50122563
Kononenko & Bratko information score (bits / instance)	-0.05423163
Kononenko & Bratko relative information score (%)	-451.2495373
Class complexity - order (bits)	82.78271576
Class complexity - order (bits / instance)	0.99738212
Class complexity - scheme (bits)	91.77401449
Class complexity - scheme (bits / instance)	1.10571102
Complexity improvement (bits)	-8.99129873
Complexity improvement (bits / instance)	-0.1083289
