# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.57407407
Weighted average F-Measure	0.69396552
Weighted average true positive rate	0.66666667
Weighted average false positive rate	0.48571429
Weighted average sensitivity (recall)	0.66666667
Total number correct	54
Total number incorrect	24
Accuracy	0.69230769
Error rate	0.30769231
Error rate expected by chance	0.19230769
Improvement over error rate expected by chance	-0.11538462
Kappa statistic	0.1443038
Mean absolute error	0.48306333
Mean prior absolute error	0.31538462
Root mean squared error	0.48429395
Root mean prior squared error	0.39418855
Relative absolute error (%)	153.16642078
Root relative squared error (%)	122.85845127
Kononenko & Bratko information score (bits)	-59.36504088
Kononenko & Bratko information score (bits / instance)	-0.76109027
Kononenko & Bratko relative information score (%)	-8223.12378488
Class complexity - order (bits)	55.1103914
Class complexity - order (bits / instance)	0.70654348
Class complexity - scheme (bits)	74.50453097
Class complexity - scheme (bits / instance)	0.95518629
Complexity improvement (bits)	-19.39413957
Complexity improvement (bits / instance)	-0.24864282
