# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.29333333
Weighted average F-Measure	0.61764706
Weighted average true positive rate	0.7
Weighted average false positive rate	0.76666667
Weighted average sensitivity (recall)	0.7
Total number correct	14
Total number incorrect	6
Accuracy	0.7
Error rate	0.3
Error rate expected by chance	0.25
Improvement over error rate expected by chance	-0.05
Kappa statistic	-0.09090909
Mean absolute error	0.37589953
Mean prior absolute error	0.38636364
Root mean squared error	0.47529895
Root mean prior squared error	0.43360873
Relative absolute error (%)	97.29164409
Root relative squared error (%)	109.61470968
Kononenko & Bratko information score (bits)	-0.08960317
Kononenko & Bratko information score (bits / instance)	-0.00448016
Kononenko & Bratko relative information score (%)	-10.59952297
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	20.51002091
Class complexity - scheme (bits / instance)	1.02550105
Complexity improvement (bits)	-4.24620104
Complexity improvement (bits / instance)	-0.21231005
