# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.43389423
Weighted average F-Measure	0.58984652
Weighted average true positive rate	0.53246753
Weighted average false positive rate	0.64665022
Weighted average sensitivity (recall)	0.53246753
Total number correct	42
Total number incorrect	35
Accuracy	0.54545455
Error rate	0.45454545
Error rate expected by chance	0.16883117
Improvement over error rate expected by chance	-0.28571429
Kappa statistic	-0.07358637
Mean absolute error	0.48920488
Mean prior absolute error	0.28620746
Root mean squared error	0.49819757
Root mean prior squared error	0.37469654
Relative absolute error (%)	170.92666693
Root relative squared error (%)	132.96028069
Kononenko & Bratko information score (bits)	-72.48353989
Kononenko & Bratko information score (bits / instance)	-0.94134467
Kononenko & Bratko relative information score (%)	-10755.08228239
Class complexity - order (bits)	50.46396359
Class complexity - order (bits / instance)	0.65537615
Class complexity - scheme (bits)	76.61755434
Class complexity - scheme (bits / instance)	0.99503317
Complexity improvement (bits)	-26.15359075
Complexity improvement (bits / instance)	-0.33965702
