# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.85333333
Weighted average F-Measure	0.85423197
Weighted average true positive rate	0.85
Weighted average false positive rate	0.18333333
Weighted average sensitivity (recall)	0.85
Total number correct	17
Total number incorrect	3
Accuracy	0.85
Error rate	0.15
Error rate expected by chance	0.25
Improvement over error rate expected by chance	0.1
Kappa statistic	0.625
Mean absolute error	0.19957804
Mean prior absolute error	0.38636364
Root mean squared error	0.32468982
Root mean prior squared error	0.43360873
Relative absolute error (%)	51.6554924
Root relative squared error (%)	74.88083162
Kononenko & Bratko information score (bits)	7.79325193
Kononenko & Bratko information score (bits / instance)	0.3896626
Kononenko & Bratko relative information score (%)	921.89546303
Class complexity - order (bits)	16.26381987
Class complexity - order (bits / instance)	0.81319099
Class complexity - scheme (bits)	10.22920428
Class complexity - scheme (bits / instance)	0.51146021
Complexity improvement (bits)	6.03461559
Complexity improvement (bits / instance)	0.30173078
