# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.34722222
Weighted average F-Measure	0.41025641
Weighted average true positive rate	0.44444444
Weighted average false positive rate	0.77777778
Weighted average sensitivity (recall)	0.44444444
Total number correct	8
Total number incorrect	10
Accuracy	0.44444444
Error rate	0.55555556
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.22222222
Kappa statistic	-0.36363636
Mean absolute error	0.50792629
Mean prior absolute error	0.45
Root mean squared error	0.56103008
Root mean prior squared error	0.47169906
Relative absolute error (%)	112.8725099
Root relative squared error (%)	118.93813848
Kononenko & Bratko information score (bits)	-3.25671635
Kononenko & Bratko information score (bits / instance)	-0.18092869
Kononenko & Bratko relative information score (%)	-348.65942962
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	22.1455329
Class complexity - scheme (bits / instance)	1.23030738
Complexity improvement (bits)	-5.60023334
Complexity improvement (bits / instance)	-0.31112407
