# Measures of classification performance across all classes (dependent variables). The weighted average metrics were weighted by the class distribution. Cross-validation assignments were stratified by class, where possible.
Metric	Result
Weighted average AUC	0.125
Weighted average F-Measure	0.47619048
Weighted average true positive rate	0.55555556
Weighted average false positive rate	0.72222222
Weighted average sensitivity (recall)	0.55555556
Total number correct	10
Total number incorrect	8
Accuracy	0.55555556
Error rate	0.44444444
Error rate expected by chance	0.33333333
Improvement over error rate expected by chance	-0.11111111
Kappa statistic	-0.2
Mean absolute error	0.5096691
Mean prior absolute error	0.45
Root mean squared error	0.54547647
Root mean prior squared error	0.47169906
Relative absolute error (%)	113.25979978
Root relative squared error (%)	115.64078031
Kononenko & Bratko information score (bits)	-3.19928072
Kononenko & Bratko information score (bits / instance)	-0.17773782
Kononenko & Bratko relative information score (%)	-342.5104521
Class complexity - order (bits)	16.54529956
Class complexity - order (bits / instance)	0.91918331
Class complexity - scheme (bits)	20.99719145
Class complexity - scheme (bits / instance)	1.16651064
Complexity improvement (bits)	-4.45189189
Complexity improvement (bits / instance)	-0.24732733
